本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
黄衫美女	uɔŋ5 san1 mi3 ȵy3	wong4 san1 mi3 nyu3	huang2 shan1 mei3 nv3	赣			8		
黄观	uɔŋ5 kuon1	wong4 guon1	huang2 guan1	赣			8		
黄钟骏	uɔŋ5 tsuŋ1 tɕyn5	wong4 zung1 jyun4	huang2 zhong1 jun4	赣			8		
黄黎洲	uɔŋ5 li5 tsɛu1	wong4 li4 zeu1	huang2 li2 zhou1	赣			8		
黎湛铁路	li5 tan1 tʰiɛt7 lu6	li4 dan1 tiet6 lu5	li2 zhan4 tie3 lu4	赣			8		
黎锦晖	li5 tɕin3 fɨi1	li4 jin3 fei1	li2 jin3 hui1	赣			8		
黏土	ȵiɛn5 tʰu3	nien4 tu3	nian2 tu3	赣			8		
黑又亮	hɛt7 iu6 liɔŋ6	het6 yiu5 liong5	hei1 you4 liang4	赣			8		
黑色火药	hɛt7 sɛt7 fo3 iɔʔ7	het6 set6 fo3 yok6	hei1 se4 huo3 yao4	赣			8		
黑虎玄	hɛt7 fu3 ɕyon5	het6 fu3 xyuon4	hei1 hu3 xuan2	赣			8		
黑龙港	hɛt7 luŋ5 kɔŋ3	het6 lung4 gong3	hei1 long2 gang3	赣			8		
黔阳	tɕʰien2 iɔŋ5	qien2 yong4	qian2 yang2	赣			8		
鼓动性	ku3 tʰuŋ6 ɕin5	gu3 tung5 xin4	gu3 dong4 xing4	赣			8		
齐清波	tɕʰi2 tɕʰin1 po1	qi2 qin1 bo1	qi2 qing1 bo1	赣			8		
齐王肥	tɕʰi2 uɔŋ5 fɨi5	qi2 wong4 fei4	qi2 wang2 fei2	赣			8		
齐美尔	tɕʰi2 mi3 ɵ3	qi2 mi3 o3	qi2 mei3 er3	赣			8		
齐鲁石化	tɕʰi2 lu3 sɨt7 ɸᴀ5	qi2 lu3 set6 fa4	qi2 lu3 shi2 hua4	赣			8		
齿形	tsʰɿ3 ɕin5	ci3 xin4	chi3 xing2	赣			8		
龙兴	luŋ5 ɕin1	lung4 xin1	long2 xing1	赣			8		
龙华寺	luŋ5 ɸᴀ5 sɿ6	lung4 fa4 si5	long2 hua2 si4	赣			8		
龙子	luŋ5 tsɿ3	lung4 zi3	long2 zi5	赣			8		
龙岩市	luŋ5 ŋan5 sɿ6	lung4 ngan4 si5	long2 yan2 shi4	赣			8		
龙应台	luŋ5 in5 tʰai2	lung4 yin4 tai2	long2 ying1 tai2	赣			8		
龙泉寺	luŋ5 tɕʰyon2 sɿ6	lung4 qyuon2 si5	long2 quan2 si4	赣			8		
龙海	luŋ5 hai3	lung4 hai3	long2 hai3	赣			8		
龙港	luŋ5 kɔŋ3	lung4 gong3	long2 gang3	赣			8		
龙湫	luŋ5 tɕieu1	lung4 jieu1	long2 jiao3	赣			8		
龙皮	luŋ5 pʰi2	lung4 pi2	long2 pi2	赣			8		
龙胜各族自治县	luŋ5 sɨn5 kɔʔ7 tsʰuʔ7 tsʰɿ6 tsʰɿ6 ɕiɛn6	lung4 sen4 gok6 cuk6 ci5 ci5 xien5	long2 sheng4 ge4 zu2 zi4 zhi4 xian4	赣			8		
龙虎斗	luŋ5 fu3 tɛu3	lung4 fu3 deu3	long2 hu3 dou4	赣			8		
龚睿	tɕiuŋ1 lui6	jiung1 lui5	gong1 rui4	赣			8		
一万二千	it7 uan6 ɵ6 tɕʰiɛn1	yit6 wan5 o5 qien1	yi1 wan4 er4 qian1	赣			7		
一万八千	it7 uan6 pat7 tɕʰiɛn1	yit6 wan5 bat6 qien1	yi1 wan4 ba1 qian1	赣			7		
一万刀	it7 uan6 tau1	yit6 wan5 dau1	yi1 wan4 dao1	赣			7		
一两下	it7 liɔŋ3 ha6	yit6 liong3 ha5	yi1 liang3 xia4	赣			7		
一两分	it7 liɔŋ3 fɨn1	yit6 liong3 fen1	yi1 liang3 fen1	赣			7		
一两口	it7 liɔŋ3 kʰiɛu3	yit6 liong3 kieu3	yi1 liang3 kou3	赣			7		
一两套	it7 liɔŋ3 tʰau3	yit6 liong3 tau3	yi1 liang3 tao4	赣			7		
一两月	it7 liɔŋ3 ȵyot8	yit6 liong3 nyuot7	yi1 liang3 yue4	赣			7		
一两百	it7 liɔŋ3 paʔ7	yit6 liong3 bak6	yi1 liang3 bai3	赣			7		
一两百年	it7 liɔŋ3 paʔ7 ȵiɛn5	yit6 liong3 bak6 nien4	yi1 liang3 bai3 nian2	赣			7		
一个三岁	it7 ko5 san1 sui5	yit6 go4 san1 sui4	yi2 ge4 san1 sui4	赣			7		
一个两岁	it7 ko5 liɔŋ3 sui5	yit6 go4 liong3 sui4	yi2 ge4 liang3 sui4	赣			7		
一个二元	it7 ko5 ɵ6 ȵyon5	yit6 go4 o5 nyuon4	yi2 ge4 er4 yuan2	赣			7		
一个遍	it7 ko5 piɛn5	yit6 go4 bien4	yi2 ge4 bian4	赣			7		
一九九七	it7 tɕiu3 tɕiu3 tɕʰit7	yit6 jiu3 jiu3 qit6	yi1 jiu3 jiu3 qi1	赣			7		
一二三四	it7 ɵ6 san1 sɿ5	yit6 o5 san1 si4	yi1 er4 san1 si4	赣			7		
一二句	it7 ɵ6 tɕy5	yit6 o5 jyu4	yi1 er4 ju4	赣			7		
一二品	it7 ɵ6 pʰin3	yit6 o5 pin3	yi1 er4 pin3	赣			7		
一二百两	it7 ɵ6 paʔ7 liɔŋ3	yit6 o5 bak6 liong3	yi1 er4 bai3 liang3	赣			7		
一二百个	it7 ɵ6 paʔ7 ko5	yit6 o5 bak6 go4	yi1 er4 bai3 ge4	赣			7		
一二百里	it7 ɵ6 paʔ7 li3	yit6 o5 bak6 li3	yi1 er4 bai3 li3	赣			7		
一人得道	it7 ȵin5 tɛt7 tʰau6	yit6 nin4 det6 tau5	yi1 ren2 de2 dao4	赣			7		
一千一百	it7 tɕʰiɛn1 it7 paʔ7	yit6 qien1 yit6 bak6	yi1 qian1 yi4 bai3	赣			7		
一千五百两	it7 tɕʰiɛn1 ŋ̍3 paʔ7 liɔŋ3	yit6 qien1 ng3 bak6 liong3	yi1 qian1 wu3 bai3 liang3	赣			7		
一千卷	it7 tɕʰiɛn1 tɕyon5	yit6 qien1 jyuon4	yi1 qian1 juan3	赣			7		
一千头	it7 tɕʰiɛn1 tʰɛu2	yit6 qien1 teu2	yi1 qian1 tou2	赣			7		
一千户	it7 tɕʰiɛn1 fu6	yit6 qien1 fu5	yi1 qian1 hu4	赣			7		
一千条	it7 tɕʰiɛn1 tʰiɛu2	yit6 qien1 tieu2	yi1 qian1 tiao2	赣			7		
一发发	it7 fat7 fat7	yit6 fat6 fat6	yi1 fa1 fa1	赣			7		
一号线	it7 hau6 ɕiɛn5	yit6 hau5 xien4	yi1 hao4 xian4	赣			7		
一家之长	it7 ka1 tsɿ1 tsɔŋ3	yit6 ga1 zi1 zong3	yi1 jia1 zhi1 zhang3	赣			7		
一川	it7 tsʰon1	yit6 con1	yi1 chuan1	赣			7		
一张一弛	it7 tsɔŋ1 it7 tsʰɿ2	yit6 zong1 yit6 ci2	yi1 zhang1 yi1 chi2	赣			7		
一方平安	it7 fɔŋ1 pʰin2 ŋon1	yit6 fong1 pin2 ngon1	yi1 fang1 ping2 an1	赣			7		
一百亿	it7 paʔ7 i5	yit6 bak6 yi4	yi4 bai3 yi4	赣			7		
一百单八将	it7 paʔ7 tan1 pat7 tɕiɔŋ1	yit6 bak6 dan1 bat6 jiong1	yi4 bai3 dan1 ba1 jiang1	赣			7		
一百句	it7 paʔ7 tɕy5	yit6 bak6 jyu4	yi4 bai3 ju4	赣			7		
一百周年	it7 paʔ7 tsɛu1 ȵiɛn5	yit6 bak6 zeu1 nien4	yi4 bai3 zhou1 nian2	赣			7		
一百户	it7 paʔ7 fu6	yit6 bak6 fu5	yi4 bai3 hu4	赣			7		
一百种	it7 paʔ7 tsuŋ3	yit6 bak6 zung3	yi4 bai3 zhong3	赣			7		
一票否决	it7 pʰiɛu3 fɛu3 tɕyot7	yit6 pieu3 feu3 jyuot6	yi1 piao4 fou3 jue2	赣			7		
一笔抹煞	it7 pit7 mot7 sat7	yit6 bit6 mot6 sat6	yi1 bi3 mo3 sha1	赣			7		
一箭之遥	it7 tɕiɛn5 tsɿ1 iɛu5	yit6 jien4 zi1 yeu4	yi1 jian4 zhi1 yao2	赣			7		
一镑	it7 pʰɔŋ1	yit6 pong1	yi1 bang4	赣			7		
一首五	it7 seu3 ŋ̍3	yit6 seu3 ng3	yi1 shou3 wu3	赣			7		
丁吉相	tiaŋ1 tɕit7 ɕiɔŋ1	diang1 jit6 xiong1	ding1 ji2 xiang1	赣			7		
丁名楠	tiaŋ1 min5 lan5	diang1 min4 lan4	ding1 ming2 nan2	赣			7		
丁坚铭	tiaŋ1 tɕiɛn1 min5	diang1 jien1 min4	ding1 jian1 ming2	赣			7		
丁大帝	tiaŋ1 tʰai6 ti5	diang1 tai5 di4	ding1 da4 di4	赣			7		
丁家河	tiaŋ1 ka1 ho2	diang1 ga1 ho2	ding1 jia1 he2	赣			7		
丁师姊	tiaŋ1 sɿ1 tsɿ3	diang1 si1 zi3	ding1 shi1 zi3	赣			7		
丁普郎	tiaŋ1 pʰu3 lɔŋ5	diang1 pu3 long4	ding1 pu3 lang2	赣			7		
丁玉珍	tiaŋ1 y6 tsɨn1	diang1 yu5 zen1	ding1 yu4 zhen1	赣			7		
丁韪良	tiaŋ1 ui3 liɔŋ5	diang1 wui3 liong4	ding1 wei3 liang2	赣			7		
七七数	tɕʰit7 tɕʰit7 su5	qit6 qit6 su4	qi1 qi1 shu4	赣			7		
七九	tɕʰit7 tɕiu3	qit6 jiu3	qi1 jiu3	赣			7		
七九年	tɕʰit7 tɕiu3 ȵiɛn5	qit6 jiu3 nien4	qi1 jiu3 nian2	赣			7		
七元	tɕʰit7 ȵyon5	qit6 nyuon4	qi1 yuan2	赣			7		
七八倍	tɕʰit7 pat7 pʰi5	qit6 bat6 pi4	qi1 ba1 bei4	赣			7		
七八千年	tɕʰit7 pat7 tɕʰiɛn1 ȵiɛn5	qit6 bat6 qien1 nien4	qi1 ba1 qian1 nian2	赣			7		
七八支	tɕʰit7 pat7 tsɿ1	qit6 bat6 zi1	qi1 ba1 zhi1	赣			7		
七峰	tɕʰit7 fuŋ1	qit6 fung1	qi1 feng1	赣			7		
七庙	tɕʰit7 miɛu6	qit6 mieu5	qi1 miao4	赣			7		
七把	tɕʰit7 pa3	qit6 ba3	qi1 ba3	赣			7		
七斤	tɕʰit7 tɕin1	qit6 jin1	qi1 jin1	赣			7		
七百多年	tɕʰit7 paʔ7 to1 ȵiɛn5	qit6 bak6 do1 nien4	qi1 bai3 duo1 nian2	赣			7		
七百年	tɕʰit7 paʔ7 ȵiɛn5	qit6 bak6 nien4	qi1 bai3 nian2	赣			7		
七碗	tɕʰit7 uon3	qit6 won3	qi1 wan3	赣			7		
七章	tɕʰit7 tsɔŋ1	qit6 zong1	qi1 zhang1	赣			7		
七艘	tɕʰit7 sau1	qit6 sau1	qi1 sou1	赣			7		
七连冠	tɕʰit7 liɛn5 kuon1	qit6 lien4 guon1	qi1 lian2 guan1	赣			7		
万一把	uan6 it7 pa3	wan5 yit6 ba3	wan4 yi1 ba3	赣			7		
万亿次	uan6 i5 tsʰɿ3	wan5 yi4 ci3	wan4 yi4 ci4	赣			7		
万仁宏	uan6 lɨn5 fɛn2	wan5 len4 fen2	wan4 ren2 hong2	赣			7		
万余人次	uan6 y5 ȵin5 tsʰɿ3	wan5 yu4 nin4 ci3	wan4 yu2 ren2 ci4	赣			7		
万余册	uan6 y5 tsʰɛt7	wan5 yu4 cet6	wan4 yu2 ce4	赣			7		
万余千米	uan6 y5 tɕʰiɛn1 mi3	wan5 yu4 qien1 mi3	wan4 yu2 qian1 mi3	赣			7		
万余里	uan6 y5 li3	wan5 yu4 li3	wan4 yu2 li3	赣			7		
万全之计	uan6 tɕʰyon2 tsɿ1 tɕi5	wan5 qyuon2 zi1 ji4	wan4 quan2 zhi1 ji4	赣			7		
万古流芳	uan6 ku3 liu5 fɔŋ1	wan5 gu3 liu4 fong1	wan4 gu3 liu2 fang1	赣			7		
万多枚	uan6 to1 mi5	wan5 do1 mi4	wan4 duo1 mei2	赣			7		
万多艘	uan6 to1 sau1	wan5 do1 sau1	wan4 duo1 sou1	赣			7		
万家乐	uan6 ka1 lɔʔ7	wan5 ga1 lok6	wan4 jia1 le4	赣			7		
万家生佛	uan6 ka1 sɛn1 fɨt8	wan5 ga1 sen1 fet7	wan4 jia1 sheng1 fo2	赣			7		
万寿宫	uan6 seu6 kuŋ1	wan5 seu5 gung1	wan4 shou4 gong1	赣			7		
万寿节	uan6 seu6 tɕiɛt7	wan5 seu5 jiet6	wan4 shou4 jie2	赣			7		
万寿路	uan6 seu6 lu6	wan5 seu5 lu5	wan4 shou4 lu4	赣			7		
万担	uan6 tan3	wan5 dan3	wan4 dan1	赣			7		
万摄氏度	uan6 set7 sɿ6 tʰu6	wan5 set6 si5 tu5	wan4 she4 shi4 du4	赣			7		
万树梨花	uan6 su6 li5 fa1	wan5 su5 li4 fa1	wan4 shu4 li2 hua1	赣			7		
万泽蒂	uan6 tsʰɛt7 ti5	wan5 cet6 di4	wan4 ze2 di4	赣			7		
万特	uan6 tʰet8	wan5 tet7	wan4 te4	赣			7		
万篇	uan6 pʰiɛn1	wan5 pien1	wan4 pian1	赣			7		
万绿湖	uan6 lyt6 fu5	wan5 lyut5 fu4	wan4 lv4 hu2	赣			7		
万英尺	uan6 in1 tsʰaʔ7	wan5 yin1 cak6	wan4 ying1 chi3	赣			7		
万里电池	uan6 li3 tʰiɛn6 tsʰɿ2	wan5 li3 tien5 ci2	wan4 li3 dian4 chi2	赣			7		
三一八	san1 it7 pat7	san1 yit6 bat6	san1 yi1 ba1	赣			7		
三万五千	san1 uan6 ŋ̍3 tɕʰiɛn1	san1 wan5 ng3 qien1	san1 wan4 wu3 qian1	赣			7		
三万元	san1 uan6 ȵyon5	san1 wan5 nyuon4	san1 wan4 yuan2	赣			7		
三万块	san1 uan6 kʰuai3	san1 wan5 kuai3	san1 wan4 kuai4	赣			7		
三串	san1 kuon5	san1 guon4	san1 chuan4	赣			7		
三五步	san1 ŋ̍3 pʰu6	san1 ng3 pu5	san1 wu3 bu4	赣			7		
三亿	san1 i5	san1 yi4	san1 yi4	赣			7		
三分天下有其二	san1 fɨn1 tʰiɛn1 ha6 iu3 tɕʰi2 ɵ6	san1 fen1 tien1 ha5 yiu3 qi2 o5	san1 fen1 tian1 xia4 you3 qi2 er4	赣			7		
三化	san1 ɸᴀ5	san1 fa4	san1 hua4	赣			7		
三台山	san1 tʰai2 san1	san1 tai2 san1	san1 tai2 shan1	赣			7		
三合院	san1 hot8 yon6	san1 hot7 yuon5	san1 he2 yuan4	赣			7		
三和银行	san1 fo5 ȵin5 hɔŋ2	san1 fo4 nin4 hong2	san1 he2 yin2 hang2	赣			7		
三四分钟	san1 sɿ5 fɨn1 tsuŋ1	san1 si4 fen1 zung1	san1 si4 fen1 zhong1	赣			7		
三四品	san1 sɿ5 pʰin3	san1 si4 pin3	san1 si4 pin3	赣			7		
三四百年	san1 sɿ5 paʔ7 ȵiɛn5	san1 si4 bak6 nien4	san1 si4 bai3 nian2	赣			7		
三年期	san1 ȵiɛn5 tɕʰi2	san1 nien4 qi2	san1 nian2 qi1	赣			7		
三斗坪	san1 tɛu3 pʰiaŋ2	san1 deu3 piang2	san1 dou4 ping2	赣			7		
三星集团	san1 ɕin1 tɕit7 tʰon2	san1 xin1 jit6 ton2	san1 xing1 ji2 tuan2	赣			7		
三束	san1 suʔ7	san1 suk6	san1 shu4	赣			7		
三校生	san1 kau5 sɛn1	san1 gau4 sen1	san1 xiao4 sheng1	赣			7		
三滴	san1 tit7	san1 dit6	san1 di1	赣			7		
三点水	san1 tiɛn3 sui3	san1 dien3 sui3	san1 dian3 shui3	赣			7		
三百六十日	san1 paʔ7 liuʔ7 ɕit8 ȵit7	san1 bak6 liuk6 xit7 nit6	san1 bai3 liu4 shi2 ri4	赣	三百六十天	san1 bai3 liu4 shi2 tian1	13		
三百只	san1 paʔ7 tsɿʔ7	san1 bak6 zik6	san1 bai3 zhi3	赣			7		
三百多个	san1 paʔ7 to1 ko5	san1 bak6 do1 go4	san1 bai3 duo1 ge4	赣			7		
三百多里	san1 paʔ7 to1 li3	san1 bak6 do1 li3	san1 bai3 duo1 li3	赣			7		
三百步	san1 paʔ7 pʰu6	san1 bak6 pu5	san1 bai3 bu4	赣			7		
三盆	san1 pʰən2	san1 pen2	san1 pen2	赣			7		
三票	san1 pʰiɛu3	san1 pieu3	san1 piao4	赣			7		
三联体	san1 liɛn5 tʰi3	san1 lien4 ti3	san1 lian2 ti3	赣			7		
三趟	san1 tʰɔŋ3	san1 tong3	san1 tang4	赣			7		
三车	san1 tsʰa1	san1 ca1	san1 che1	赣			7		
三铁	san1 tʰiɛt7	san1 tiet6	san1 tie3	赣			7		
三铢	san1 ɕy5	san1 xyu4	san1 zhu1	赣			7		
三页	san1 iɛt7	san1 yet6	san1 ye4	赣			7		
三顷	san1 tɕʰyn3	san1 qyun3	san1 qing3	赣			7		
上万件	sɔŋ6 uan6 tɕʰiɛn6	song5 wan5 qien5	shang4 wan4 jian4	赣			7		
上下半场	sɔŋ6 ha6 pon5 tsʰɔŋ3	song5 ha5 bon4 cong3	shang4 xia4 ban4 chang3	赣			7		
上下肢	sɔŋ6 ha6 tsɿ1	song5 ha5 zi1	shang4 xia4 zhi1	赣			7		
上元节	sɔŋ6 ȵyon5 tɕiɛt7	song5 nyuon4 jiet6	shang4 yuan2 jie2	赣			7		
上千年	sɔŋ6 tɕʰiɛn1 ȵiɛn5	song5 qien1 nien4	shang4 qian1 nian2	赣			7		
上官帮主	sɔŋ6 kuon1 pɔŋ1 tsu3	song5 guon1 bong1 zu3	shang4 guan1 bang1 zhu3	赣			7		
上岁数	sɔŋ6 sui5 su5	song5 sui4 su4	shang4 sui4 shu4	赣			7		
上海展览中心	sɔŋ6 hai3 tsɛn3 lan3 tsuŋ1 ɕin1	song5 hai3 zen3 lan3 zung1 xin1	shang4 hai3 zhan3 lan3 zhong1 xin1	赣			7		
上海籍	sɔŋ6 hai3 tɕit7	song5 hai3 jit6	shang4 hai3 ji2	赣			7		
上百万	sɔŋ6 paʔ7 uan6	song5 bak6 wan5	shang4 bai3 wan4	赣			7		
上网卡	sɔŋ6 uɔŋ3 kʰa3	song5 wong3 ka3	shang4 wang3 ka3	赣			7		
上虞县	sɔŋ6 ȵy5 ɕiɛn6	song5 nyu4 xien5	shang4 yu2 xian4	赣			7		
上衡	sɔŋ6 hɛn2	song5 hen2	shang4 heng2	赣			7		
上青	sɔŋ6 tɕʰin1	song5 qin1	shang4 qing1	赣			7		
下一辈	ha6 it7 pi5	ha5 yit6 bi4	xia4 yi1 bei4	赣			7		
下半旗	ha6 pon5 tɕʰi2	ha5 bon4 qi2	xia4 ban4 qi2	赣			7		
下操	ha6 tsʰau1	ha5 cau1	xia4 cao1	赣			7		
下肢骨	ha6 tsɿ1 kut7	ha5 zi1 gut6	xia4 zhi1 gu3	赣			7		
下辈	ha6 pi5	ha5 bi4	xia4 bei4	赣			7		
不久周	pet7 tɕiu3 tsɛu1	bet6 jiu3 zeu1	bu4 jiu3 zhou1	赣			7		
不变式	pet7 piɛn5 sɨt7	bet6 bien4 set6	bu4 bian4 shi4	赣			7		
不合理性	pet7 hot8 li3 ɕin5	bet6 hot7 li3 xin4	bu4 he2 li3 xing4	赣			7		
不少种	pet7 sɛu3 tsuŋ3	bet6 seu3 zung3	bu4 shao3 zhong3	赣			7		
不幸而言中	pet7 ɕin6 ɵ5 ȵiɛn5 tsuŋ1	bet6 xin5 o4 nien4 zung1	bu4 xing4 er2 yan2 zhong4	赣			7		
不应期	pet7 in5 tɕʰi2	bet6 yin4 qi2	bu4 ying1 qi1	赣			30007		
不是冤家不聚头	pet7 sɿ6 yon1 ka1 pet7 tɕʰy6 tʰɛu2	bet6 si5 yuon1 ga1 bet6 qyu5 teu2	bu4 shi4 yuan1 jia1 bu4 ju4 tou2	赣			7		
不知其所以然	pet7 tsɿ1 tɕʰi2 so3 i3 lɛn5	bet6 zi1 qi2 so3 yi3 len4	bu4 zhi1 qi2 suo3 yi3 ran2	赣			7		
不知所以	pet7 tsɿ1 so3 i3	bet6 zi1 so3 yi3	bu4 zhi1 suo3 yi3	赣			7		
不等价	pet7 tɛn3 ka5	bet6 den3 ga4	bu4 deng3 jia4	赣			7		
不绝如缕	pet7 tɕʰyot8 lu5 lɛu3	bet6 qyuot7 lu4 leu3	bu4 jue2 ru2 lv3	赣			7		
不自量	pet7 tsʰɿ6 liɔŋ5	bet6 ci5 liong4	bu4 zi4 liang4	赣			7		
不落窠臼	pet7 lɔʔ8 kʰuo1 tɕʰiu6	bet6 lok7 kuo1 qiu5	bu4 luo4 ke1 jiu4	赣			7		
不谋其政	pet7 mɛu5 tɕʰi2 tsɨn5	bet6 meu4 qi2 zen4	bu4 mou2 qi2 zheng4	赣			7		
不败之地	pet7 pʰai6 tsɿ1 tʰi6	bet6 pai5 zi1 ti5	bu4 bai4 zhi1 di4	赣			7		
不起眼儿	pet7 tɕʰi3 ŋæn3 ɵ5	bet6 qi3 ngan3 o4	bu4 qi3 yan3 er2	官			7		
不长一智	pet7 tsʰɔŋ2 it7 tsɿ5	bet6 cong2 yit6 zi4	bu4 zhang3 yi1 zhi4	赣			7		
不顾大局	pet7 ku5 tʰai6 tɕʰyt7	bet6 gu4 tai5 qyut6	bu4 gu4 da4 ju2	赣			7		
专类	tson1 lui6	zon1 lui5	zhuan1 lei4	赣			7		
专线车	tson1 ɕiɛn5 tsʰa1	zon1 xien4 ca1	zhuan1 xian4 che1	赣			7		
丘育汕	tɕʰiu1 ȵiuʔ7 san3	qiu1 niuk6 san3	qiu1 yu4 shan4	赣			7		
丙午	pin3 u3	bin3 wu3	bing3 wu3	赣			7		
丙种球蛋白	pin3 tsuŋ3 tɕʰiu2 tʰan6 pʰaʔ8	bin3 zung3 qiu2 tan5 pak7	bing3 zhong3 qiu2 dan4 bai2	赣			7		
业余组	ȵiɛt7 y5 tsu3	niet6 yu4 zu3	ye4 yu2 zu3	赣			7		
丛刻	tsʰuŋ2 kʰiɛt7	cung2 kiet6	cong2 ke4	赣			7		
丛林战	tsʰuŋ2 lin5 tsɛn5	cung2 lin4 zen4	cong2 lin2 zhan4	赣			7		
丛里	tsʰuŋ2 li3	cung2 li3	cong2 li3	赣			7		
东上	tuŋ1 sɔŋ6	dung1 song5	dong1 shang4	赣			7		
东临	tuŋ1 lin5	dung1 lin4	dong1 lin2	赣			7		
东六宫	tuŋ1 liuʔ7 kuŋ1	dung1 liuk6 gung1	dong1 liu4 gong1	赣			7		
东兰	tuŋ1 lan5	dung1 lan4	dong1 lan2	赣			7		
东台市	tuŋ1 tʰai2 sɿ6	dung1 tai2 si5	dong1 tai2 shi4	赣			7		
东喀尔	tuŋ1 kʰiet7 ɵ3	dung1 kiet6 o3	dong1 ka1 er3	赣			7		
东壁	tuŋ1 piaʔ7	dung1 biak6	dong1 bi4	赣			7		
东奔西窜	tuŋ1 pen1 ɕi1 tsʰon5	dung1 ben1 xi1 con4	dong1 ben1 xi1 cuan4	赣			7		
东学党	tuŋ1 hɔʔ8 tɔŋ3	dung1 hok7 dong3	dong1 xue2 dang3	赣			7		
东宁	tuŋ1 lin5	dung1 lin4	dong1 ning2	赣			7		
东岭	tuŋ1 lin3	dung1 lin3	dong1 ling3	赣			7		
东川市	tuŋ1 tsʰon1 sɿ6	dung1 con1 si5	dong1 chuan1 shi4	赣			7		
东征吴	tuŋ1 tsɨn1 u5	dung1 zen1 wu4	dong1 zheng1 wu2	赣			7		
东方省	tuŋ1 fɔŋ1 sen3	dung1 fong1 sen3	dong1 fang1 sheng3	赣			7		
东洋车	tuŋ1 iɔŋ5 tsʰa1	dung1 yong4 ca1	dong1 yang2 che1	赣			7		
东流贯	tuŋ1 liu5 kuon5	dung1 liu4 guon4	dong1 liu2 guan4	赣			7		
东王公	tuŋ1 uɔŋ5 kuŋ1	dung1 wong4 gung1	dong1 wang2 gong1	赣			7		
东盛科技	tuŋ1 sɨn6 kʰuo1 tɕʰi6	dung1 sen5 kuo1 qi5	dong1 sheng4 ke1 ji4	赣			7		
东胜市	tuŋ1 sɨn5 sɿ6	dung1 sen4 si5	dong1 sheng4 shi4	赣			7		
东阿县	tuŋ1 ŋa1 ɕiɛn6	dung1 nga1 xien5	dong1 e1 xian4	赣			7		
东非地区	tuŋ1 fɨi1 tʰi6 tɕʰy1	dung1 fei1 ti5 qyu1	dong1 fei1 di4 qu1	赣			7		
丝杠	sɿ1 kɔŋ5	si1 gong4	si1 gang1	赣			7		
丝纺	sɿ1 fɔŋ3	si1 fong3	si1 fang3	赣			7		
两万两	liɔŋ3 uan6 liɔŋ3	liong3 wan5 liong3	liang3 wan4 liang3	赣			7		
两万五千	liɔŋ3 uan6 ŋ̍3 tɕʰiɛn1	liong3 wan5 ng3 qien1	liang3 wan4 wu3 qian1	赣			7		
两万五千里长征	liɔŋ3 uan6 ŋ̍3 tɕʰiɛn1 li3 tsʰɔŋ2 tsɨn1	liong3 wan5 ng3 qien1 li3 cong2 zen1	liang3 wan4 wu3 qian1 li3 zhang3 zheng1	赣			7		
两万多元	liɔŋ3 uan6 to1 ȵyon5	liong3 wan5 do1 nyuon4	liang3 wan4 duo1 yuan2	赣			7		
两万斤	liɔŋ3 uan6 tɕin1	liong3 wan5 jin1	liang3 wan4 jin1	赣			7		
两三场	liɔŋ3 san1 tsʰɔŋ3	liong3 san1 cong3	liang3 san1 chang3	赣			7		
两三层	liɔŋ3 san1 tsʰɛn2	liong3 san1 cen2	liang3 san1 ceng2	赣			7		
两三百年	liɔŋ3 san1 paʔ7 ȵiɛn5	liong3 san1 bak6 nien4	liang3 san1 bai3 nian2	赣			7		
两堵	liɔŋ3 tu3	liong3 du3	liang3 du3	赣			7		
两小无猜	liɔŋ3 ɕiɛu3 u5 tsʰai1	liong3 xieu3 wu4 cai1	liang3 xiao3 wu2 cai1	赣			7		
两帮	liɔŋ3 pɔŋ1	liong3 bong1	liang3 bang1	赣			7		
两百元	liɔŋ3 paʔ7 ȵyon5	liong3 bak6 nyuon4	liang3 bai3 yuan2	赣			7		
两百步	liɔŋ3 paʔ7 pʰu6	liong3 bak6 pu5	liang3 bai3 bu4	赣			7		
两百里	liɔŋ3 paʔ7 li3	liong3 bak6 li3	liang3 bai3 li3	赣			7		
两面光	liɔŋ3 miɛn6 kuɔŋ1	liong3 mien5 guong1	liang3 mian4 guang1	赣			7		
严州	ȵien5 tsɛu1	nien4 zeu1	yan2 zhou1	赣			7		
严控	ȵien5 kʰuŋ3	nien4 kung3	yan2 kong4	赣			7		
严文井	ȵien5 uen5 tɕiaŋ3	nien4 wun4 jiang3	yan2 wen2 jing3	赣			7		
个体经营者	ko5 tʰi3 tɕin1 in5 tsa3	go4 ti3 jin1 yin4 za3	ge4 ti3 jing1 ying2 zhe3	赣			7		
中共中央统战部	tsuŋ1 kʰuŋ6 tsuŋ1 iɔŋ1 tʰuŋ3 tsɛn5 pʰu6	zung1 kung5 zung1 yong1 tung3 zen4 pu5	zhong1 gong4 zhong1 yang1 tong3 zhan4 bu4	赣			7		
中册	tsuŋ1 tsʰɛt7	zung1 cet6	zhong1 ce4	赣			7		
中华会馆	tsuŋ1 ɸᴀ5 fɨi6 kuon3	zung1 fa4 fei5 guon3	zhong1 hua2 hui4 guan3	赣			7		
中华牌	tsuŋ1 ɸᴀ5 pʰai2	zung1 fa4 pai2	zhong1 hua2 pai2	赣			7		
